"origem","tabela","id_mandato","slot","url","trecho","arquivo","status_download","resultado"
"curada_governos","eventos_governos_fonte_oficial.csv","M2006_TO_4_15_10263",1,"https://www1.folha.uol.com.br/fsp/brasil/fc0909200912.htm","Marcelo Miranda (PMDB) e o vice, Paulo Antunes (PPS), têm de deixar cargo; tribunal determina que haja eleição indireta","39a90d763e1c0773cd9963320db1a328.htm","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2006_TO_4_15_10263",2,"http://www.conjur.com.br/2009-jun-26/governador-tocantins-terceiro-cassado-tse-2009","O Tribunal Superior Eleitoral cassou o mandato do governador de Tocantins, Marcelo Miranda (PMDB), e de seu vice, Paulo Sidnei (PPS), por abuso de poder político praticado em 2006.","7b63a55040bae3d3610e9786c93336d5.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2010_TO_4_45_270000000076",1,"http://g1.globo.com/to/tocantins/noticia/2014/04/joao-oliveira-renuncia-ao-cargo-de-vice-governador-do-tocantins.html","A carta de renúncia foi entregue à Assembleia Legislativa na noite desta quinta-feira (3) e o documento foi publicado no Diário Oficial do Estado nesta sexta-feira (4).","4228cd1a57f2ad89d18ecfb3d4c316fc.html","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2010_TO_4_45_270000000076",2,"http://g1.globo.com/to/tocantins/noticia/2014/04/depois-da-renuncia-de-siqueira-deputado-volta-ser-governador.html","Ele assumiu o cargo porque o vice-governador João Oliveira (DEM), também renunciou à função na noite de quinta-feira (3).","e12095f82537390c9435489264bb6438.html","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_TO_4_15_270000000721",1,"https://noticias.stf.jus.br/postsnoticias/ministro-nega-pedidos-para-suspender-decisao-do-tse-que-cassou-governador-e-vice-do-tocantins/","negou pedidos do MDB estadual (PET 7598) e da vice-governadora afastada Cláudia Lelis (PET 7609) para atribuir efeito suspensivo ao recurso que questiona decisão do Tribunal Superior Eleitoral (TSE) que cassou o diploma do governador e da vice.","cb09d493dc6f3c6765355c252eb69a45.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_TO_4_15_270000000721",2,"https://g1.globo.com/to/tocantins/noticia/governador-do-tocantins-tem-mandato-cassado-por-caixa-dois-nas-eleicoes-de-2014.ghtml","O Tribunal Superior Eleitoral (TSE) cassou na manhã desta quinta-feira (22) os diplomas do governador Marcelo Miranda (MDB) e da vice-governadora Cláudia Lelis (PV).","7ee50127888572c7961ffed75813d1c5.ghtml","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2018_TO_4_31_270000618816",1,"https://doe.to.gov.br/diario/4587/download","Palácio Araguaia, em Palmas, aos 11 dias do mês de março de 2022; 201o da Independência, 134o da República e 34o do Estado. WANDERLEI BARBOSA CASTRO Governador do Estado","feeedc4c62dcd3c393204d2f0fc3da80.bin","ok","nenhum"
"curada_governos","eventos_governos_fonte_oficial.csv","M2018_TO_4_31_270000618816",2,"https://veja.abril.com.br/politica/mauro-carlesse-governador-afastado-do-tocantins-renuncia-ao-cargo/","Com a renúncia de Carlesse, o Tocantins continua com o governador Wanderlei Barbosa Castro (Republicanos).","7e0903be9235752077ddfb779624389f.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M1998_PI_4_651_180001804006511",1,"https://www18.fgv.br/cpdoc/acervo/dicionarios/verbete-biografico/osmar-junior","Em novembro de 2001, a chapa foi cassada pelo Tribunal Superior Eleitoral (TSE) por abuso de poder econômico e uso da máquina pública para promoção pessoal","729bb203c66acbb23e893dff6f623eb7.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M1998_PI_4_651_180001804006511",2,"https://www18.fgv.br/cpdoc/acervo/dicionarios/verbete-biografico/hugo-napoleao-do-rego-neto","Com a cassação do mandato de governador de Mão Santa em 2001 e a decisão TSE de empossar no cargo o segundo colocado no segundo turno","0e663e35cb33265dd0be297afe69238e.bin","ok","exato"
"curada_presidencia","eventos_presidencia_fonte_oficial.csv","M1998_BR_1_45_280002801000451",1,"https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/fernando-henrique-cardoso","Período de Governo Presidente da República de 01/01/1999 a 31/12/2002","df3af32fa62c86129cd3d3995909ff6f.bin","ok","nenhum"
"curada_presidencia","eventos_presidencia_fonte_oficial.csv","M1998_BR_2_251_280002802002511",1,"https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/fernando-henrique-cardoso","Período de Governo Presidente da República de 01/01/1999 a 31/12/2002","df3af32fa62c86129cd3d3995909ff6f.bin","ok","nenhum"
"curada_presidencia","eventos_presidencia_fonte_oficial.csv","M2002_BR_1_13_9574",1,"https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/luiz-inacio-lula-da-silva","Período de Governo Presidente da República de 01/01/2003 a 31/01/2006","402e94c2d526a5bf52bb1f875f008b96.bin","ok","nenhum"
"curada_presidencia","eventos_presidencia_fonte_oficial.csv","M2002_BR_2_13_9575",1,"https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/luiz-inacio-lula-da-silva","Período de Governo Presidente da República de 01/01/2003 a 31/01/2006","402e94c2d526a5bf52bb1f875f008b96.bin","ok","nenhum"
"curada_presidencia","eventos_presidencia_fonte_oficial.csv","M2006_BR_1_13_23",1,"https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/luiz-inacio-lula-da-silva","Período de Governo Presidente da República de 01/01/2007 a 31/01/2010","402e94c2d526a5bf52bb1f875f008b96.bin","ok","nenhum"
"curada_presidencia","eventos_presidencia_fonte_oficial.csv","M2006_BR_2_13_24",1,"https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/luiz-inacio-lula-da-silva","Período de Governo Presidente da República de 01/01/2007 a 31/01/2010","402e94c2d526a5bf52bb1f875f008b96.bin","ok","nenhum"
"curada_presidencia","eventos_presidencia_fonte_oficial.csv","M2010_BR_1_13_280000000005",1,"https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/dilma-vana-rousseff","de 01/01/2011 a 31/12/2014","583183a2e4c561cc21fcdc5e9be0f209.bin","ok","exato"
"curada_presidencia","eventos_presidencia_fonte_oficial.csv","M2010_BR_2_13_280000000006",1,"https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/dilma-vana-rousseff","de 01/01/2011 a 31/12/2014","583183a2e4c561cc21fcdc5e9be0f209.bin","ok","exato"
"curada_presidencia","eventos_presidencia_fonte_oficial.csv","M2014_BR_1_13_280000000083",1,"https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/dilma-vana-rousseff","Em 31 de agosto de 2016 o processo de impeachment foi definido em votação no Senado Federal, com 61 votos a favor do impeachment e 20 contrários","583183a2e4c561cc21fcdc5e9be0f209.bin","ok","exato"
"curada_presidencia","eventos_presidencia_fonte_oficial.csv","M2014_BR_1_13_280000000083",2,"https://www12.senado.leg.br/noticias/materias/2016/08/31/dilma-rousseff-perde-o-mandato-e-michel-temer-toma-posse-ainda-hoje","Por 61 votos a 20, o Senado decidiu que ela perde o mandato e que Michel Temer deve ser empossado definitivamente na presidência da República.","c565c91fdf63f19b3e16e9aac5461540.bin","ok","exato"
"curada_presidencia","eventos_presidencia_fonte_oficial.csv","M2014_BR_2_13_280000000084",1,"https://www12.senado.leg.br/noticias/materias/2016/08/31/dilma-rousseff-perde-o-mandato-e-michel-temer-toma-posse-ainda-hoje","Por 61 votos a 20, o Senado decidiu que ela perde o mandato e que Michel Temer deve ser empossado definitivamente na presidência da República.","c565c91fdf63f19b3e16e9aac5461540.bin","ok","exato"
"curada_presidencia","eventos_presidencia_fonte_oficial.csv","M2014_BR_2_13_280000000084",2,"https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/dilma-vana-rousseff","Em 31 de agosto de 2016 o processo de impeachment foi definido em votação no Senado Federal","583183a2e4c561cc21fcdc5e9be0f209.bin","ok","exato"
"curada_presidencia","eventos_presidencia_fonte_oficial.csv","M2018_BR_1_17_280000614517",1,"https://www12.senado.leg.br/noticias/materias/2023/01/01/congresso-empossa-lula-e-alckmin-na-presidencia-da-republica","Na mesma solenidade, realizada no Plenário da Câmara dos Deputados, tomou posse o vice-presidente Geraldo Alckmin.","10f94c3cf99aa1c80da984be72284a82.bin","ok","exato"
"curada_presidencia","eventos_presidencia_fonte_oficial.csv","M2018_BR_2_17_280000614518",1,"https://www12.senado.leg.br/noticias/materias/2023/01/01/congresso-empossa-lula-e-alckmin-na-presidencia-da-republica","Na mesma solenidade, realizada no Plenário da Câmara dos Deputados, tomou posse o vice-presidente Geraldo Alckmin.","10f94c3cf99aa1c80da984be72284a82.bin","ok","exato"
"curada_presidencia","eventos_presidencia_fonte_oficial.csv","M2022_BR_1_13_280001607829",1,"https://www12.senado.leg.br/noticias/materias/2023/01/01/congresso-empossa-lula-e-alckmin-na-presidencia-da-republica","Na mesma solenidade, realizada no Plenário da Câmara dos Deputados, tomou posse o vice-presidente Geraldo Alckmin.","10f94c3cf99aa1c80da984be72284a82.bin","ok","exato"
"curada_presidencia","eventos_presidencia_fonte_oficial.csv","M2022_BR_2_13_280001607830",1,"https://www12.senado.leg.br/noticias/materias/2023/01/01/congresso-empossa-lula-e-alckmin-na-presidencia-da-republica","Na mesma solenidade, realizada no Plenário da Câmara dos Deputados, tomou posse o vice-presidente Geraldo Alckmin.","10f94c3cf99aa1c80da984be72284a82.bin","ok","exato"
"candidato","eventos_governos_fonte_oficial.csv","M1998_CE_3_45_600000603000451",1,"http://www.al.ce.gov.br/edicoes-inesp/download/1193","Eleito, em 1998, vice-governador na chapa de Tasso Jereissati, exerceu este cargo de maneira plena. Com a renúncia do titular para concorrer à vaga no Senado Federal, Beni Veras assumiu o Governo do Estado, no período de 5 de abril de 2002 a 1° de janeiro de 2003.","1168e4767877fce65e613e514e47eea3.bin","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2002_DF_4_15_1594",1,"https://www.sinj.df.gov.br/sinj/BaixarArquivoDiario.aspx?id_file=c76c5a31-bf9c-3970-b700-bc376e7c8ff1","JOAQUIM DOMINGOS RORIZ Governador MARIA DE LOURDES ABADIA Vice-Governadora (cabeçalho do Diário Oficial do Distrito Federal, Seção I, Ano XL, Nº 64, Brasília-DF, sexta-feira, 31 de março de 2006)","0757a97ab31e764f807f51cecf6fca53.aspx","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2002_DF_4_15_1594",2,"https://www.sinj.df.gov.br/sinj/BaixarArquivoDiario.aspx?id_file=b09f1c32-1350-333c-86eb-d2c3261bd75d","MARIA DE LOURDES ABADIA Governadora (cabeçalho do Diário Oficial do Distrito Federal, Seção I, Ano XL, Nº 66, Brasília-DF, terça-feira, 4 de abril de 2006)","343ea092ddb331d7844149fd6e762e5f.aspx","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2006_AP_3_12_10081",1,"https://seadantigo.portal.ap.gov.br/diario/DOEn4709.pdf","Antônio Waldez Góes da Silva Governador Pedro Paulo Dias de Carvalho Vice-Governador Macapá-Amapá 31 de Março de 2010 -Quarta feira Circulação: 31.03.2010 às 17:00h Tiragem: 800 exemplares com 32 páginas N° 4709","6a79a5b10105a4cd67955bafb9417061.pdf","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2006_AP_3_12_10081",2,"https://seadantigo.portal.ap.gov.br/diario/DOEn4710.pdf","Macapá-Amapá Pedro Paulo Dias de Carvalho 05 de Abril de 2010 - Segunda feira Governador Circulação: 07.04.2010 às 15:00h Tiragem: 800 exemplares com 28 páginas N° 4710","ad4670143c79ebb387eaaf5c78aebc58.pdf","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2006_AP_4_12_10082",1,"https://seadantigo.portal.ap.gov.br/diario/DOEn4709.pdf","Antônio Waldez Góes da Silva Governador Pedro Paulo Dias de Carvalho Vice-Governador Macapá-Amapá 31 de Março de 2010 -Quarta feira Circulação: 31.03.2010 às 17:00h Tiragem: 800 exemplares com 32 páginas N° 4709","6a79a5b10105a4cd67955bafb9417061.pdf","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2006_AP_4_12_10082",2,"https://seadantigo.portal.ap.gov.br/diario/DOEn4710.pdf","Macapá-Amapá Pedro Paulo Dias de Carvalho 05 de Abril de 2010 - Segunda feira Governador Circulação: 07.04.2010 às 15:00h Tiragem: 800 exemplares com 28 páginas N° 4710","ad4670143c79ebb387eaaf5c78aebc58.pdf","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2006_MA_3_12_10095",1,"https://memoria.ebc.com.br/agenciabrasil/noticia/2009-04-16/tse-confirma-cassacao-de-jackson-lago-e-posse-de-roseana-sarney-no-governo-do-maranhao","O Tribunal Superior Eleitoral rejeitou hoje (16) à noite recursos contra a cassação dos mandatos do governador do Maranhão, Jackson Lago (PDT), e de seu vice, Luís Carlos Porto, decretada em 4 de março último.","6acf5711b9c929d37ffe27e0f4506799.bin","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2006_MA_4_12_10112",1,"https://memoria.ebc.com.br/agenciabrasil/noticia/2009-04-16/tse-confirma-cassacao-de-jackson-lago-e-posse-de-roseana-sarney-no-governo-do-maranhao","O Tribunal Superior Eleitoral rejeitou hoje (16) à noite recursos contra a cassação dos mandatos do governador do Maranhão, Jackson Lago (PDT), e de seu vice, Luís Carlos Porto, decretada em 4 de março último.","6acf5711b9c929d37ffe27e0f4506799.bin","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2006_PI_3_13_10075",1,"http://www.diariooficial.pi.gov.br/diario/201004/DIARIO06_6aafeaefd1.pdf","GOVERNADOR DO ESTADO DO PIAUÍ Wilson Nunes Martins VICE-GOVERNADOR ... Teresina - Quinta-feira, 1º de abril de 2010 • Nº 61","d92abaf1cf9bbda880da1bb972d3a7b2.pdf","ok","parcial"
"candidato","eventos_governos_fonte_oficial.csv","M2006_PI_3_13_10075",2,"http://www.diariooficial.pi.gov.br/diario/201004/DIARIO06_ef5123f3d5.pdf","GABINETE DO VICE-GOVERNADOR DECRETO DE 01 DE ABRIL DE 2010 O GOVERNADOR DO ESTADO DO PIAUÍ ... RESOLVE EXONERAR, A PEDIDO ... ELIZABETE RODRIGUES DE OLIVEIRA, do Cargo em Comissão, de Coordenador de Intercâmbio ... do Gabinete do Vice-Governador, com efeitos a partir de 01 de Abril de 2010.","bbee06e6d0f95ebc3a97b0a8c0977667.pdf","ok","parcial"
"candidato","eventos_governos_fonte_oficial.csv","M2006_PI_4_13_10090",1,"http://www.diariooficial.pi.gov.br/diario/201004/DIARIO06_6aafeaefd1.pdf","GOVERNADOR DO ESTADO DO PIAUÍ Wilson Nunes Martins VICE-GOVERNADOR ... Teresina - Quinta-feira, 1º de abril de 2010 • Nº 61","d92abaf1cf9bbda880da1bb972d3a7b2.pdf","ok","parcial"
"candidato","eventos_governos_fonte_oficial.csv","M2006_PI_4_13_10090",2,"http://www.diariooficial.pi.gov.br/diario/201004/DIARIO06_ef5123f3d5.pdf","GABINETE DO VICE-GOVERNADOR DECRETO DE 01 DE ABRIL DE 2010 O GOVERNADOR DO ESTADO DO PIAUÍ ... RESOLVE EXONERAR, A PEDIDO ... ELIZABETE RODRIGUES DE OLIVEIRA, do Cargo em Comissão, de Coordenador de Intercâmbio ... do Gabinete do Vice-Governador, com efeitos a partir de 01 de Abril de 2010.","bbee06e6d0f95ebc3a97b0a8c0977667.pdf","ok","parcial"
"candidato","eventos_governos_fonte_oficial.csv","M2006_TO_3_15_10254",1,"https://doe.to.gov.br/diario/1268/download","O PRESIDENTE DA ASSEMBLEIA LEGISLATIVA, NO EXERCÍCIO DO CARGO DE GOVERNADOR DO ESTADO DO TOCANTINS, resolve EXONERAR ... a partir de 9 de setembro de 2009. Palácio Araguaia, em Palmas, aos 9 dias do mês de setembro de 2009. CARLOS HENRIQUE AMORIM, Governador do Estado interino.","e2dbdb3119411d58a83097d2e57c0d97.bin","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2006_TO_3_15_10254",2,"https://doe.to.gov.br/diario/1269/download","Art. 1o Vagos os cargos de Governador e Vice-Governador do Estado do Tocantins, nos dois últimos anos de mandato, a eleição para preenchimento dos cargos é feita pelo sufrágio dos Deputados integrantes da Assembleia Legislativa em sessão pública e por meio de votação nominal e secreta.","ae24735c5c29e1b5f249115e6a257855.bin","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2006_TO_4_15_10263",1,"https://doe.to.gov.br/diario/1269/download","Art. 1o Vagos os cargos de Governador e Vice-Governador do Estado do Tocantins, nos dois últimos anos de mandato, a eleição para preenchimento dos cargos é feita pelo sufrágio dos Deputados integrantes da Assembleia Legislativa em sessão pública e por meio de votação nominal e secreta.","ae24735c5c29e1b5f249115e6a257855.bin","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2006_TO_4_15_10263",2,"https://doe.to.gov.br/diario/1268/download","O PRESIDENTE DA ASSEMBLEIA LEGISLATIVA, NO EXERCÍCIO DO CARGO DE GOVERNADOR DO ESTADO DO TOCANTINS, resolve EXONERAR ... a partir de 9 de setembro de 2009. Palácio Araguaia, em Palmas, aos 9 dias do mês de setembro de 2009. CARLOS HENRIQUE AMORIM, Governador do Estado interino.","e2dbdb3119411d58a83097d2e57c0d97.bin","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2010_PI_3_40_180000000334",1,"http://www.diariooficial.pi.gov.br/diario/201404/DIARIO07_c9bc168665.pdf","GOVERNADOR DO ESTADO DO PIAUÍ Antonio José  de Moraes Souza Filho VICE-GOVERNADOR ... Teresina(PI) - Sexta-feira, 4 de abril de 2014 • Nº 64","b3146780f6112e7ad316a77c527ec423.pdf","ok","parcial"
"candidato","eventos_governos_fonte_oficial.csv","M2010_PI_4_40_180000000335",1,"http://www.diariooficial.pi.gov.br/diario/201404/DIARIO07_c9bc168665.pdf","GOVERNADOR DO ESTADO DO PIAUÍ Antonio José  de Moraes Souza Filho VICE-GOVERNADOR ... Teresina(PI) - Sexta-feira, 4 de abril de 2014 • Nº 64","b3146780f6112e7ad316a77c527ec423.pdf","ok","parcial"
"candidato","eventos_governos_fonte_oficial.csv","M2010_RJ_3_15_190000000130",1,"https://agenciabrasil.ebc.com.br/politica/noticia/2014-04/cabral-renuncia-e-pezao-e-convocado-para-assumir-o-cargo-de-governador-do","O presidente da Assembleia Legislativa do Estado do Rio de Janeiro (Alerj), Paulo Melo (PMDB), recebeu hoje (3) a carta-renúncia do governador Sérgio Cabral Filho","80cc28c361b4e75f4cb9a4df5ebb1077.bin","ok","exato"
"candidato","eventos_governos_fonte_oficial.csv","M2014_RO_3_15_220000000187",1,"https://rondonia.ro.gov.br/posse-e-transmissao-de-cargo-ao-governador-daniel-pereira/","Daniel Pereira tomou posse nessa sexta-feira, dia 6, na Assembleia Legislativa de Rondônia. Em seguida, o agora ex-governador Confúcio Moura transmitiu o cargo a ele.","2c47a855b491c079c5af60edf2774504.bin","ok","exato"
"candidato","eventos_governos_fonte_oficial.csv","M2014_RO_4_15_220000000188",1,"https://rondonia.ro.gov.br/posse-e-transmissao-de-cargo-ao-governador-daniel-pereira/","Daniel Pereira tomou posse nessa sexta-feira, dia 6, na Assembleia Legislativa de Rondônia. Em seguida, o agora ex-governador Confúcio Moura transmitiu o cargo a ele.","2c47a855b491c079c5af60edf2774504.bin","ok","exato"
"candidato","eventos_governos_fonte_oficial.csv","M2018_CE_3_13_60000610979",1,"https://www.fortaleza.ce.gov.br/noticias/primeira-mulher-governadora-efetiva-do-ceara-izolda-cela-toma-posse-neste-sabado-02-04","Na ocasião, também foi lida a carta de renúncia do ex-governador Camilo Santana, marcando a descompatibilização do gestor. Na sequência, houve a cerimônia de transmissão do cargo de Camilo Santana para Izolda Cela, no Palácio da Abolição.","e1016b89c569d3f7e771f35d7b1ce9a6.bin","ok","exato"
"candidato","eventos_governos_fonte_oficial.csv","M2018_CE_4_13_60000610980",1,"https://www.fortaleza.ce.gov.br/noticias/primeira-mulher-governadora-efetiva-do-ceara-izolda-cela-toma-posse-neste-sabado-02-04","Na ocasião, também foi lida a carta de renúncia do ex-governador Camilo Santana, marcando a descompatibilização do gestor. Na sequência, houve a cerimônia de transmissão do cargo de Camilo Santana para Izolda Cela, no Palácio da Abolição.","e1016b89c569d3f7e771f35d7b1ce9a6.bin","ok","exato"
"candidato","eventos_governos_fonte_oficial.csv","M2018_MA_3_65_100000603926",1,"https://www.al.ma.leg.br/noticias2/43213","A solenidade foi iniciada com a leitura da Carta Renúncia do governador Flávio Dino, lida pela 1ª secretária da Mesa Diretora, deputada Andreia Rezende (PSB), seguida do juramento à Constituição pelo empossado.","f657eaea5bc3b931701d585cafacac7f.bin","ok","exato"
"candidato","eventos_governos_fonte_oficial.csv","M2018_MA_4_65_100000603919",1,"https://www.al.ma.leg.br/noticias2/43213","A solenidade foi iniciada com a leitura da Carta Renúncia do governador Flávio Dino, lida pela 1ª secretária da Mesa Diretora, deputada Andreia Rezende (PSB), seguida do juramento à Constituição pelo empossado.","f657eaea5bc3b931701d585cafacac7f.bin","ok","exato"
"candidato","eventos_governos_fonte_oficial.csv","M2018_PA_4_15_140000621336",1,"https://www.alepa.pa.gov.br/Comunicacao/Noticia/6594/deputados-aprovam-projetos-de-lei-e-fazem-arguicao-de-lucio-vale","Lúcio Vale (PL), que deixará o cargo para assumir a vaga de Conselheiro no Tribunal de Contas do Município (TCM-PA)","00b78dd4a95e360d35e0bbe34d6d862c.bin","ok","exato"
"candidato","eventos_governos_fonte_oficial.csv","M2018_RJ_3_20_190000612301",1,"https://www.alerj.rj.gov.br/Visualizar/Noticia/50487","Por unanimidade, o Tribunal Especial Misto (TEM) decidiu pelo impeachment do governador Wilson Witzel, nesta sexta-feira (30/04).","1183771f8226785d37e1604eb60099fe.bin","ok","exato"
"candidato","eventos_governos_fonte_oficial.csv","M2018_RJ_4_20_190000612303",1,"https://www.alerj.rj.gov.br/Visualizar/Noticia/50489","A Assembleia Legislativa do Rio de Janeiro (Alerj) deu posse, neste sábado (01/05), ao governador Cláudio Castro, para exercer o mandato até dezembro de 2022.","928a840043460f04ab3e247a09cbf9db.bin","ok","exato"
"candidato","eventos_governos_fonte_oficial.csv","M2018_RS_3_45_210000622367",1,"https://www.palaciopiratini.rs.gov.br/ranolfo-vieira","Com a renúncia de Leite, Ranolfo se tornou governador em 31 de março de 2022.","06b01e54d89e940b188648da39c4b13d.bin","ok","exato"
"candidato","eventos_governos_fonte_oficial.csv","M2022_AC_3_11_10001612476",1,"https://sapl.al.ac.leg.br/media/sapl/public/materialegislativa/2026/19142/msg-n-2379-poder_executivo.pdf","Comunico a Vossa Excelência, com fundamento no art. 76 da Constituição do Estado do Acre que, nos termos do § 6º do art. 14 da Constituição da República, decidi renunciar ao cargo de Governador do Estado do Acre, com efeitos a contar de 2 de abril de 2026.","2f20b10196f2dd20574e84299877429d.pdf","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2022_AC_3_11_10001612476",2,"https://sapl.al.ac.leg.br/materia/19142","Ficha de tramitacao da Mensagem do Executivo (registrada como Mensagem no 1/2026 no SAPL da Aleac, correspondente a Mensagem Governamental no 2379, de 23/03/2026).","d116f81d7763821ea436d25ce818821e.bin","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2022_AC_4_11_10001612477",1,"https://sapl.al.ac.leg.br/media/sapl/public/materialegislativa/2026/19142/msg-n-2379-poder_executivo.pdf","nossa Vice-Governadora do Estado, Mailza Assis Cameli, assumirá a chefia do Poder Executivo estadual, garantindo a continuidade das políticas públicas e das ações governamentais em curso, preservando os compromissos assumidos com a população do Estado do Acre.","2f20b10196f2dd20574e84299877429d.pdf","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2022_AC_4_11_10001612477",2,"https://sapl.al.ac.leg.br/materia/19142","Ficha de tramitacao da Mensagem do Executivo (registrada como Mensagem no 1/2026 no SAPL da Aleac, correspondente a Mensagem Governamental no 2379, de 23/03/2026).","d116f81d7763821ea436d25ce818821e.bin","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2022_AM_3_44_40001619528",1,"https://www.aleam.gov.br/diario/edicao-no2419/","EU, WILSON MIRANDA LIMA, GOVERNADOR DO ESTADO DO AMAZONAS, [...] COMUNICAR MINHA RENÚNCIA AO CARGO DE GOVERNADOR DO ESTADO, EM CARÁTER IRREVOGÁVEL E IRRETRATÁVEL. [...] ESTA RENÚNCIA PRODUZ EFEITOS IMEDIATOS A PARTIR DESTA DATA DE 4 DE ABRIL DE 2026.","d5a70aab36fb9a6ed75c387fd3620593.bin","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2022_AM_4_44_40001619527",1,"https://www.aleam.gov.br/diario/edicao-no2419/","Tadeu de Souza Silva, Vice Governador do Estado do Amazonas, [...] venho, respeitosamente, [...] comunicar minha RENÚNCIA ao cargo de Vice-Governador do Estado. [...] Manaus, 04 de abril de 2026. Tadeu de Souza Silva. Vice-Governador","d5a70aab36fb9a6ed75c387fd3620593.bin","ok","nenhum"
"candidato","eventos_governos_fonte_oficial.csv","M2022_MT_3_44_110001643543",1,"https://www.secom.mt.gov.br/w/otaviano-pivetta-toma-posse-como-governador-de-mato-grosso-com-foco-em-parcerias-com-munic%C3%ADpios","O governador Otaviano Pivetta tomou posse nesta terça-feira (31.3), em cerimônia na Assembleia Legislativa de Mato Grosso, em Cuiabá. Depois, Otaviano recebeu a faixa governamental do ex-governador Mauro Mendes em evento no Allure Hall.","5d138caf1361503f42c0e7258b716ede.bin","ok","exato"
"candidato","eventos_governos_fonte_oficial.csv","M2022_MT_4_44_110001643542",1,"https://www.secom.mt.gov.br/w/otaviano-pivetta-toma-posse-como-governador-de-mato-grosso-com-foco-em-parcerias-com-munic%C3%ADpios","O governador Otaviano Pivetta tomou posse nesta terça-feira (31.3), em cerimônia na Assembleia Legislativa de Mato Grosso, em Cuiabá. Depois, Otaviano recebeu a faixa governamental do ex-governador Mauro Mendes em evento no Allure Hall.","5d138caf1361503f42c0e7258b716ede.bin","ok","exato"
"candidato","eventos_governos_fonte_oficial.csv","M2022_PB_3_40_150001613757",1,"https://web.archive.org/web/20260519012625/https://ouvidoria.pb.gov.br/noticias/lucas-ribeiro-assume-governo-da-pb","O advogado Lucas Ribeiro, que ocupava o posto de vice-governador do estado, foi conduzido ao posto máximo do Executivo estadual após a renúncia do ex-governador João Azevêdo em decorrência do período de descompatibilização do calendário eleitoral","85dc52efb372b8c1db255f862890e896.bin","ok","exato"
"candidato","eventos_governos_fonte_oficial.csv","M2022_RJ_3_22_190001615753",1,"https://agenciabrasil.ebc.com.br/politica/noticia/2026-03/entenda-o-que-acontece-no-rio-com-renuncia-de-claudio-castro","O ex-governador do Rio de Janeiro, Cláudio Castro, renunciou nesta segunda-feira (23) ao cargo","2442b319d90a274c37cd3015d3083078.bin","ok","exato"
